,Entry_date,Entry_time,Strike,Entry_price,Exit_date,Exit_time,Exit_price,Profit,Reason,DTE-W0
42,2016-06-27,14:00:00,BANKNIFTY30JUN1617500PE,166.0,2016-06-28,14:00:00,86.35,76.33000000000001,Expiry,3.0
43,2016-06-27,14:00:00,BANKNIFTY30JUN1617500CE,137.25,2016-06-28,14:00:00,173.4,-38.895,Expiry,3.0
44,2016-06-28,14:00:00,BANKNIFTY30JUN1617600PE,128.2,2016-06-29,14:00:00,43.05,82.586,Expiry,2.0
45,2016-06-28,14:00:00,BANKNIFTY30JUN1617600CE,118.0,2016-06-29,14:00:00,135.5,-19.86,Expiry,2.0
46,2016-06-29,14:00:00,BANKNIFTY30JUN1617700CE,76.45,2016-06-30,09:15:00,114.675,-39.75400000000001,SL,1.0
47,2016-06-29,14:00:00,BANKNIFTY30JUN1617700PE,81.1,2016-06-30,13:58:00,0.9,78.57799999999999,Expiry,1.0
48,2016-06-30,14:00:00,BANKNIFTY30JUN1617900CE,60.0,2016-06-30,15:29:00,10.0,48.8,Expiry,0.0
49,2016-06-30,14:00:00,BANKNIFTY30JUN1617900PE,16.5,2016-06-30,14:43:00,24.75,-8.58,SL,0.0
50,2016-07-01,14:00:00,BANKNIFTY07JUL1618100PE,115.0,2016-07-04,14:00:00,81.9,30.799999999999997,Expiry,3.0
51,2016-07-01,14:00:00,BANKNIFTY07JUL1618100CE,127.05,2016-07-04,14:00:00,102.7,21.808999999999997,Expiry,3.0
52,2016-07-04,14:00:00,BANKNIFTY07JUL1618100PE,81.9,2016-07-05,14:00:00,83.5,-3.237999999999994,Expiry,2.0
53,2016-07-04,14:00:00,BANKNIFTY07JUL1618100CE,102.7,2016-07-05,14:00:00,53.4,47.246,Expiry,2.0
54,2016-07-05,14:00:00,BANKNIFTY07JUL1618000PE,41.55,2016-07-07,14:00:00,1.9,38.819,Expiry,1.0
55,2016-07-05,14:00:00,BANKNIFTY07JUL1618000CE,104.0,2016-07-07,14:00:00,104.0,-2.08,Expiry,1.0
56,2016-07-07,14:00:00,BANKNIFTY07JUL1618100CE,35.0,2016-07-07,15:28:00,0.05,34.25,Expiry,0.0
57,2016-07-07,14:00:00,BANKNIFTY07JUL1618100PE,16.5,2016-07-07,15:00:00,24.75,-8.58,SL,0.0
58,2016-07-08,14:00:00,BANKNIFTY14JUL1618000PE,98.0,2016-07-11,14:00:00,8.75,87.29,Expiry,4.0
59,2016-07-08,14:00:00,BANKNIFTY14JUL1618000CE,125.0,2016-07-11,09:15:00,328.8,-206.3,Gap_SL,4.0
60,2016-07-11,14:00:00,BANKNIFTY14JUL1618400CE,89.45,2016-07-12,09:15:00,133.5,-45.839,Gap_SL,3.0
61,2016-07-11,14:00:00,BANKNIFTY14JUL1618400PE,89.6,2016-07-12,14:00:00,25.6,62.20799999999999,Expiry,3.0
62,2016-07-12,14:00:00,BANKNIFTY14JUL1618600CE,62.6,2016-07-12,15:03:00,93.9,-32.55200000000001,SL,2.0
63,2016-07-12,14:00:00,BANKNIFTY14JUL1618600PE,101.45,2016-07-13,14:00:00,52.65,46.771,Expiry,2.0
64,2016-07-13,14:00:00,BANKNIFTY14JUL1618600PE,52.65,2016-07-14,14:00:00,0.25,51.347,Expiry,1.0
65,2016-07-13,14:00:00,BANKNIFTY14JUL1618600CE,78.5,2016-07-14,11:53:00,117.75,-40.82,SL,1.0
66,2016-07-14,14:00:00,BANKNIFTY14JUL1618800PE,9.35,2016-07-14,15:29:00,0.05,9.113,Expiry,0.0
67,2016-07-14,14:00:00,BANKNIFTY14JUL1618800CE,43.0,2016-07-14,15:30:00,50.0,-7.86,Expiry,0.0
68,2016-07-15,14:00:00,BANKNIFTY21JUL1619000PE,162.0,2016-07-18,14:00:00,103.9,54.85999999999999,Expiry,4.0
69,2016-07-15,14:00:00,BANKNIFTY21JUL1619000CE,165.8,2016-07-18,14:00:00,158.95,3.5340000000000225,Expiry,4.0
70,2016-07-18,14:00:00,BANKNIFTY21JUL1619100CE,112.7,2016-07-19,14:00:00,41.3,69.146,Expiry,3.0
71,2016-07-18,14:00:00,BANKNIFTY21JUL1619100PE,150.0,2016-07-18,15:21:00,225.0,-78.0,SL,3.0
72,2016-07-19,14:00:00,BANKNIFTY21JUL1618900PE,92.2,2016-07-20,14:00:00,30.85,59.506,Expiry,2.0
73,2016-07-19,14:00:00,BANKNIFTY21JUL1618900CE,103.5,2016-07-20,11:45:00,155.25,-53.82,SL,2.0
74,2016-07-20,14:00:00,BANKNIFTY21JUL1619000PE,67.0,2016-07-21,11:57:00,100.5,-34.84,SL,1.0
75,2016-07-20,14:00:00,BANKNIFTY21JUL1619000CE,72.2,2016-07-21,14:00:00,1.05,69.706,Expiry,1.0
76,2016-07-21,14:00:00,BANKNIFTY21JUL1618800PE,13.5,2016-07-21,14:04:00,20.25,-7.02,SL,0.0
77,2016-07-21,14:00:00,BANKNIFTY21JUL1618800CE,34.05,2016-07-21,15:29:00,0.05,33.319,Expiry,0.0
78,2016-07-22,14:00:00,BANKNIFTY28JUL1618600CE,198.9,2016-07-25,11:24:00,298.35,-103.428,SL,4.0
79,2016-07-22,14:00:00,BANKNIFTY28JUL1618600PE,133.75,2016-07-25,14:00:00,19.0,112.075,Expiry,4.0
80,2016-07-25,14:00:00,BANKNIFTY28JUL1619000PE,104.5,2016-07-26,14:00:00,111.7,-9.290000000000004,Expiry,3.0
81,2016-07-25,14:00:00,BANKNIFTY28JUL1619000CE,157.8,2016-07-26,14:00:00,140.0,14.64400000000001,Expiry,3.0
82,2016-07-26,14:00:00,BANKNIFTY28JUL1619000PE,111.7,2016-07-26,14:52:00,167.55,-58.08400000000001,SL,2.0
83,2016-07-26,14:00:00,BANKNIFTY28JUL1619000CE,140.0,2016-07-27,14:00:00,106.3,30.9,Expiry,2.0
84,2016-07-27,14:00:00,BANKNIFTY28JUL1619000CE,106.3,2016-07-28,14:00:00,74.95,29.223999999999997,Expiry,1.0
85,2016-07-27,14:00:00,BANKNIFTY28JUL1619000PE,82.1,2016-07-27,14:44:00,123.15,-42.692,SL,1.0
86,2016-07-28,14:00:00,BANKNIFTY28JUL1619000CE,74.95,2016-07-28,15:29:00,75.0,-1.5489999999999973,Expiry,0.0
87,2016-07-28,14:00:00,BANKNIFTY28JUL1619000PE,21.5,2016-07-28,15:29:00,0.05,21.02,Expiry,0.0
88,2016-08-01,14:00:00,BANKNIFTY04AUG1618700CE,170.0,2016-08-02,14:00:00,140.0,26.6,Expiry,3.0
89,2016-08-01,14:00:00,BANKNIFTY04AUG1618700PE,89.1,2016-08-02,14:00:00,79.0,8.317999999999994,Expiry,3.0
90,2016-08-02,14:00:00,BANKNIFTY04AUG1618700CE,140.0,2016-08-03,14:00:00,130.05,7.149999999999988,Expiry,2.0
91,2016-08-02,14:00:00,BANKNIFTY04AUG1618700PE,79.0,2016-08-03,09:20:00,118.5,-41.08,SL,2.0
92,2016-08-03,14:00:00,BANKNIFTY04AUG1618700CE,130.05,2016-08-04,13:59:00,0.45,126.99900000000002,Expiry,1.0
93,2016-08-03,14:00:00,BANKNIFTY04AUG1618700PE,77.05,2016-08-03,15:12:00,115.575,-40.06599999999999,SL,1.0
94,2016-08-04,14:00:00,BANKNIFTY04AUG1618500PE,34.0,2016-08-04,15:29:00,0.05,33.27,Expiry,0.0
95,2016-08-04,14:00:00,BANKNIFTY04AUG1618500CE,19.0,2016-08-04,14:31:00,28.5,-9.88,SL,0.0
96,2016-08-05,14:00:00,BANKNIFTY11AUG1618900PE,154.75,2016-08-08,14:00:00,114.2,37.455,Expiry,4.0
97,2016-08-05,14:00:00,BANKNIFTY11AUG1618900CE,158.5,2016-08-08,14:00:00,166.0,-10.67,Expiry,4.0
98,2016-08-08,14:00:00,BANKNIFTY11AUG1619000CE,116.8,2016-08-09,14:00:00,60.2,54.264,Expiry,3.0
99,2016-08-08,14:00:00,BANKNIFTY11AUG1619000PE,162.1,2016-08-09,14:00:00,163.9,-5.042000000000011,Expiry,3.0
100,2016-08-09,14:00:00,BANKNIFTY11AUG1618900CE,100.0,2016-08-10,14:00:00,10.4,87.6,Expiry,2.0
101,2016-08-09,14:00:00,BANKNIFTY11AUG1618900PE,108.1,2016-08-10,10:13:00,162.14999999999998,-56.21199999999998,SL,2.0
102,2016-08-10,14:00:00,BANKNIFTY11AUG1618700PE,79.65,2016-08-11,09:17:00,119.475,-41.418000000000006,SL,1.0
103,2016-08-10,14:00:00,BANKNIFTY11AUG1618700CE,61.8,2016-08-11,14:00:00,2.75,57.814,Expiry,1.0
104,2016-08-11,14:00:00,BANKNIFTY11AUG1618600PE,24.5,2016-08-11,14:11:00,36.75,-12.74,SL,0.0
105,2016-08-11,14:00:00,BANKNIFTY11AUG1618600CE,20.15,2016-08-11,14:45:00,30.225,-10.478,SL,0.0
106,2016-08-12,14:00:00,BANKNIFTY18AUG1619000CE,96.55,2016-08-16,14:00:00,61.35,33.269,Expiry,3.0
107,2016-08-12,14:00:00,BANKNIFTY18AUG1619000PE,141.0,2016-08-16,14:00:00,138.3,-0.1200000000000112,Expiry,3.0
108,2016-08-16,14:00:00,BANKNIFTY18AUG1618900CE,105.5,2016-08-16,14:36:00,158.25,-54.86,SL,2.0
109,2016-08-16,14:00:00,BANKNIFTY18AUG1618900PE,90.0,2016-08-17,14:00:00,30.65,57.55,Expiry,2.0
110,2016-08-17,14:00:00,BANKNIFTY18AUG1619000PE,63.0,2016-08-18,14:00:00,0.1,61.64,Expiry,1.0
111,2016-08-17,14:00:00,BANKNIFTY18AUG1619000CE,78.45,2016-08-18,09:15:00,117.675,-40.79400000000001,SL,1.0
112,2016-08-18,14:00:00,BANKNIFTY18AUG1619400CE,5.0,2016-08-18,15:29:00,0.05,4.8500000000000005,Expiry,0.0
113,2016-08-18,14:00:00,BANKNIFTY18AUG1619400PE,47.5,2016-08-18,14:09:00,71.25,-24.7,SL,0.0
114,2016-08-19,14:00:00,BANKNIFTY25AUG1619400PE,161.9,2016-08-22,14:00:00,136.0,22.66200000000001,Expiry,4.0
115,2016-08-19,14:00:00,BANKNIFTY25AUG1619400CE,134.25,2016-08-22,14:00:00,115.0,16.565,Expiry,4.0
116,2016-08-22,14:00:00,BANKNIFTY25AUG1619400CE,115.0,2016-08-23,14:00:00,65.85,46.85000000000001,Expiry,3.0
117,2016-08-22,14:00:00,BANKNIFTY25AUG1619400PE,136.0,2016-08-23,10:36:00,204.0,-70.72,SL,3.0
118,2016-08-23,14:00:00,BANKNIFTY25AUG1619300CE,108.85,2016-08-24,14:00:00,82.2,24.472999999999992,Expiry,2.0
119,2016-08-23,14:00:00,BANKNIFTY25AUG1619300PE,101.5,2016-08-24,14:00:00,66.05,33.42,Expiry,2.0
120,2016-08-24,14:00:00,BANKNIFTY25AUG1619300PE,66.05,2016-08-25,14:00:00,5.0,59.729,Expiry,1.0
121,2016-08-24,14:00:00,BANKNIFTY25AUG1619300CE,82.2,2016-08-24,15:00:00,123.3,-42.74400000000001,SL,1.0
122,2016-08-25,14:00:00,BANKNIFTY25AUG1619400CE,25.2,2016-08-25,15:28:00,0.05,24.646,Expiry,0.0
123,2016-08-25,14:00:00,BANKNIFTY25AUG1619400PE,27.4,2016-08-25,14:19:00,41.1,-14.247999999999996,SL,0.0
124,2016-08-26,14:00:00,BANKNIFTY01SEP1619200PE,115.0,2016-08-29,14:00:00,125.15,-12.450000000000006,Expiry,4.0
125,2016-08-26,14:00:00,BANKNIFTY01SEP1619200CE,135.9,2016-08-29,14:00:00,79.55,53.632000000000005,Expiry,4.0
126,2016-08-29,14:00:00,BANKNIFTY01SEP1619100PE,77.9,2016-08-30,14:00:00,7.15,69.192,Expiry,3.0
127,2016-08-29,14:00:00,BANKNIFTY01SEP1619100CE,126.0,2016-08-29,14:51:00,189.0,-65.52,SL,3.0
128,2016-08-30,14:00:00,BANKNIFTY01SEP1619400CE,112.4,2016-08-30,15:09:00,168.60000000000002,-58.448000000000015,SL,2.0
129,2016-08-30,14:00:00,BANKNIFTY01SEP1619400PE,57.35,2016-08-31,14:00:00,1.65,54.553,Expiry,2.0
130,2016-08-31,14:00:00,BANKNIFTY01SEP1619800PE,53.75,2016-09-01,14:00:00,2.75,49.925,Expiry,1.0
131,2016-08-31,14:00:00,BANKNIFTY01SEP1619800CE,57.6,2016-09-01,13:47:00,86.4,-29.952000000000005,SL,1.0
132,2016-09-01,14:00:00,BANKNIFTY01SEP1619900PE,23.6,2016-09-01,14:05:00,35.400000000000006,-12.272000000000004,SL,0.0
133,2016-09-01,14:00:00,BANKNIFTY01SEP1619900CE,19.55,2016-09-01,15:29:00,0.05,19.109,Expiry,0.0
134,2016-09-02,14:00:00,BANKNIFTY08SEP1619900CE,116.1,2016-09-06,09:15:00,260.4,-146.622,Gap_SL,3.0
135,2016-09-02,14:00:00,BANKNIFTY08SEP1619900PE,155.9,2016-09-06,14:00:00,16.8,135.982,Expiry,3.0
136,2016-09-06,14:00:00,BANKNIFTY08SEP1620300PE,136.35,2016-09-07,14:00:00,15.85,117.773,Expiry,2.0
137,2016-09-06,14:00:00,BANKNIFTY08SEP1620300CE,95.5,2016-09-06,14:59:00,143.25,-49.66,SL,2.0
138,2016-09-07,14:00:00,BANKNIFTY08SEP1620500PE,61.0,2016-09-07,14:38:00,91.5,-31.72,SL,1.0
139,2016-09-07,14:00:00,BANKNIFTY08SEP1620500CE,114.95,2016-09-08,14:00:00,9.65,103.001,Expiry,1.0
140,2016-09-08,14:00:00,BANKNIFTY08SEP1620400PE,37.55,2016-09-08,15:29:00,0.05,36.749,Expiry,0.0
141,2016-09-08,14:00:00,BANKNIFTY08SEP1620400CE,36.85,2016-09-08,14:34:00,55.275000000000006,-19.162000000000003,SL,0.0
142,2016-09-09,14:00:00,BANKNIFTY15SEP1620300PE,133.0,2016-09-12,09:18:00,468.95,-338.61,Gap_SL,3.0
143,2016-09-09,14:00:00,BANKNIFTY15SEP1620300CE,163.0,2016-09-12,14:00:00,12.65,147.09,Expiry,3.0
144,2016-09-12,14:00:00,BANKNIFTY15SEP1619800CE,160.75,2016-09-14,14:00:00,149.0,8.535,Expiry,2.0
145,2016-09-12,14:00:00,BANKNIFTY15SEP1619800PE,126.2,2016-09-14,14:00:00,36.0,87.676,Expiry,2.0
146,2016-09-14,14:00:00,BANKNIFTY15SEP1619900CE,90.0,2016-09-15,14:00:00,2.4,85.8,Expiry,1.0
147,2016-09-14,14:00:00,BANKNIFTY15SEP1619900PE,71.5,2016-09-15,10:15:00,107.25,-37.18,SL,1.0
148,2016-09-15,14:00:00,BANKNIFTY15SEP1619800PE,32.1,2016-09-15,15:29:00,0.05,31.408000000000005,Expiry,0.0
149,2016-09-15,14:00:00,BANKNIFTY15SEP1619800CE,20.1,2016-09-15,14:10:00,30.15,-10.452,SL,0.0
150,2016-09-16,14:00:00,BANKNIFTY22SEP1619900CE,197.7,2016-09-19,14:00:00,189.7,4.046,Expiry,4.0
151,2016-09-16,14:00:00,BANKNIFTY22SEP1619900PE,161.75,2016-09-19,14:00:00,158.0,0.5150000000000001,Expiry,4.0
152,2016-09-19,14:00:00,BANKNIFTY22SEP1619900PE,158.0,2016-09-20,14:00:00,168.45,-13.609999999999989,Expiry,3.0
153,2016-09-19,14:00:00,BANKNIFTY22SEP1619900CE,189.7,2016-09-20,14:00:00,139.2,46.706,Expiry,3.0
154,2016-09-20,14:00:00,BANKNIFTY22SEP1619800PE,122.1,2016-09-21,14:00:00,92.0,27.657999999999998,Expiry,2.0
155,2016-09-20,14:00:00,BANKNIFTY22SEP1619800CE,187.0,2016-09-21,14:00:00,172.25,11.01,Expiry,2.0
156,2016-09-21,14:00:00,BANKNIFTY22SEP1619900PE,136.0,2016-09-21,14:20:00,204.0,-70.72,SL,1.0
157,2016-09-21,14:00:00,BANKNIFTY22SEP1619900CE,119.8,2016-09-22,09:15:00,295.5,-178.09599999999998,Gap_SL,1.0
158,2016-09-22,14:00:00,BANKNIFTY22SEP1620100CE,21.3,2016-09-22,14:07:00,31.950000000000003,-11.076000000000002,SL,0.0
159,2016-09-22,14:00:00,BANKNIFTY22SEP1620100PE,34.9,2016-09-22,15:29:00,0.05,34.152,Expiry,0.0
160,2016-09-23,14:00:00,BANKNIFTY29SEP1620000CE,175.3,2016-09-26,14:00:00,24.0,147.794,Expiry,4.0
161,2016-09-23,14:00:00,BANKNIFTY29SEP1620000PE,116.5,2016-09-23,15:10:00,174.75,-60.58,SL,4.0
162,2016-09-26,14:00:00,BANKNIFTY29SEP1619600CE,155.8,2016-09-27,14:00:00,110.2,42.48400000000001,Expiry,3.0
163,2016-09-26,14:00:00,BANKNIFTY29SEP1619600PE,95.5,2016-09-27,14:00:00,96.05,-2.4599999999999973,Expiry,3.0
164,2016-09-27,14:00:00,BANKNIFTY29SEP1619600CE,110.2,2016-09-28,14:00:00,152.4,-44.404,Expiry,2.0
165,2016-09-27,14:00:00,BANKNIFTY29SEP1619600PE,96.05,2016-09-27,14:58:00,144.075,-49.94599999999999,SL,2.0
166,2016-09-28,14:00:00,BANKNIFTY29SEP1619700CE,83.1,2016-09-29,09:15:00,100.7,-19.262000000000008,Gap_SL,1.0
167,2016-09-28,14:00:00,BANKNIFTY29SEP1619700PE,61.75,2016-09-28,14:51:00,92.625,-32.11,SL,1.0
168,2016-09-29,14:00:00,BANKNIFTY29SEP1619300CE,62.35,2016-09-29,15:28:00,0.1,61.003,Expiry,0.0
169,2016-09-29,14:00:00,BANKNIFTY29SEP1619300PE,95.0,2016-09-29,14:22:00,142.5,-49.4,SL,0.0
170,2016-09-30,14:00:00,BANKNIFTY06OCT1619300PE,222.65,2016-10-03,14:00:00,64.65,153.547,Expiry,4.0
171,2016-09-30,14:00:00,BANKNIFTY06OCT1619300CE,221.55,2016-10-03,09:40:00,332.32500000000005,-115.20600000000005,SL,4.0
172,2016-10-03,14:00:00,BANKNIFTY06OCT1619600CE,159.6,2016-10-04,14:00:00,176.05,-19.642000000000017,Expiry,3.0
173,2016-10-03,14:00:00,BANKNIFTY06OCT1619600PE,160.15,2016-10-04,14:00:00,136.15,20.797,Expiry,3.0
174,2016-10-04,14:00:00,BANKNIFTY06OCT1619600CE,176.05,2016-10-05,14:00:00,74.7,97.829,Expiry,2.0
175,2016-10-04,14:00:00,BANKNIFTY06OCT1619600PE,136.15,2016-10-05,14:00:00,68.35,65.07700000000001,Expiry,2.0
176,2016-10-05,14:00:00,BANKNIFTY06OCT1619600PE,68.35,2016-10-05,15:16:00,102.525,-35.541999999999994,SL,1.0
177,2016-10-05,14:00:00,BANKNIFTY06OCT1619600CE,74.7,2016-10-06,14:00:00,2.35,70.85600000000001,Expiry,1.0
178,2016-10-06,14:00:00,BANKNIFTY06OCT1619400PE,22.2,2016-10-06,14:36:00,33.3,-11.544,SL,0.0
179,2016-10-06,14:00:00,BANKNIFTY06OCT1619400CE,53.35,2016-10-06,15:29:00,0.05,52.233,Expiry,0.0
180,2016-10-07,14:00:00,BANKNIFTY13OCT1619400PE,119.2,2016-10-10,14:00:00,97.15,19.666,Expiry,2.0
181,2016-10-07,14:00:00,BANKNIFTY13OCT1619400CE,143.5,2016-10-10,14:00:00,73.95,66.67999999999999,Expiry,2.0
182,2016-10-10,14:00:00,BANKNIFTY13OCT1619400CE,73.95,2016-10-13,14:00:00,0.1,72.37100000000001,Expiry,1.0
183,2016-10-10,14:00:00,BANKNIFTY13OCT1619400PE,97.15,2016-10-13,09:15:00,145.72500000000002,-50.518000000000015,SL,1.0
184,2016-10-13,14:00:00,BANKNIFTY13OCT1618800PE,17.8,2016-10-13,14:04:00,26.700000000000003,-9.256000000000002,SL,0.0
185,2016-10-13,14:00:00,BANKNIFTY13OCT1618800CE,56.0,2016-10-13,14:13:00,84.0,-29.12,SL,0.0
186,2016-10-14,14:00:00,BANKNIFTY20OCT1619000PE,157.0,2016-10-14,15:30:00,132.0,21.86,Expiry,4.0
187,2016-10-14,14:00:00,BANKNIFTY20OCT1619000CE,150.5,2016-10-14,15:29:00,196.8,-49.31000000000001,Expiry,4.0
188,2016-10-18,14:00:00,BANKNIFTY20OCT1619400CE,95.0,2016-10-18,15:14:00,142.5,-49.4,SL,2.0
189,2016-10-18,14:00:00,BANKNIFTY20OCT1619400PE,121.6,2016-10-19,14:00:00,56.9,62.26799999999999,Expiry,2.0
190,2016-10-19,14:00:00,BANKNIFTY20OCT1619500PE,105.0,2016-10-19,14:50:00,157.5,-54.6,SL,1.0
191,2016-10-19,14:00:00,BANKNIFTY20OCT1619500CE,62.0,2016-10-20,09:23:00,93.0,-32.24,SL,1.0
192,2016-10-20,14:00:00,BANKNIFTY20OCT1619600PE,35.1,2016-10-20,15:30:00,0.1,34.298,Expiry,0.0
193,2016-10-20,14:00:00,BANKNIFTY20OCT1619600CE,37.1,2016-10-20,14:40:00,55.650000000000006,-19.292000000000005,SL,0.0
194,2016-10-21,14:00:00,BANKNIFTY27OCT1619600PE,158.45,2016-10-24,14:00:00,49.3,105.981,Expiry,4.0
195,2016-10-21,14:00:00,BANKNIFTY27OCT1619600CE,165.6,2016-10-24,09:15:00,269.5,-107.212,Gap_SL,4.0
196,2016-10-24,14:00:00,BANKNIFTY27OCT1619900PE,138.55,2016-10-25,09:43:00,207.825,-72.046,SL,3.0
197,2016-10-24,14:00:00,BANKNIFTY27OCT1619900CE,132.5,2016-10-25,14:00:00,85.1,44.75000000000001,Expiry,3.0
198,2016-10-25,14:00:00,BANKNIFTY27OCT1619800CE,130.1,2016-10-26,14:00:00,17.25,110.248,Expiry,2.0
199,2016-10-25,14:00:00,BANKNIFTY27OCT1619800PE,107.25,2016-10-26,09:15:00,160.875,-55.77,SL,2.0
200,2016-10-26,14:00:00,BANKNIFTY27OCT1619600PE,90.5,2016-10-26,14:30:00,135.75,-47.06,SL,1.0
201,2016-10-26,14:00:00,BANKNIFTY27OCT1619600CE,72.6,2016-10-27,14:00:00,1.75,69.398,Expiry,1.0
